Node ID,Node Path,Query,Refinement Link
8090800011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Making Tools & Accessories/Jewelry Pliers",item_type_keyword:jewelry-making-pliers,See Available Refinements
8090804011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Making Tools & Accessories/Jewelry Sizers & Mandrels",item_type_keyword:jewelry-sizers-and-mandrels,See Available Refinements
12896511,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Making Tools & Accessories/Kilns & Firing Accessories",,See Available Refinements
2933705011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Making Tools & Accessories/Kilns & Firing Accessories/Firing Accessories",item_type_keyword:kiln-firing-accessories,See Available Refinements
2933704011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Making Tools & Accessories/Kilns & Firing Accessories/Kilns",item_type_keyword:kilns,See Available Refinements
8090802011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Making Tools & Accessories/Loupes",item_type_keyword:jewelry-loupes,See Available Refinements
8090806011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Jewelry Patterns",item_type_keyword:jewelry-making-patterns,See Available Refinements
8090814011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Metal Stamping Tools",item_type_keyword:jewelry-metal-stamping-tools,See Available Refinements
12896191,"Arts, Crafts & Sewing/Beading & Jewelry Making/Polishing & Buffing",item_type_keyword:jewelry-polishing-buffing-supplies,See Available Refinements
3097796011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Purse Making",item_type_keyword:purse-making-supplies,See Available Refinements
8090936011,"Arts, Crafts & Sewing/Beading & Jewelry Making/Storage",item_type_keyword:beading-storage-products,See Available Refinements
12896201,"Arts, Crafts & Sewing/Beading & Jewelry Making/Wax Molding Materials",item_type_keyword:wax-molding-materials,See Available Refinements
378733011,"Arts, Crafts & Sewing/Crafting",,See Available Refinements
12890801,"Arts, Crafts & Sewing/Crafting/Basket Making",item_type_keyword:basketry-supplies,See Available Refinements
262597011,"Arts, Crafts & Sewing/Crafting/Candle Making",item_type_keyword:candle-making-supplies,See Available Refinements
262598011,"Arts, Crafts & Sewing/Crafting/Candle Making/Dyes",item_type_keyword:candle-making-dyes,See Available Refinements
262599011,"Arts, Crafts & Sewing/Crafting/Candle Making/Kits",item_type_keyword:candle-making-kits,See Available Refinements
262600011,"Arts, Crafts & Sewing/Crafting/Candle Making/Molds",item_type_keyword:candle-making-molds,See Available Refinements
262601011,"Arts, Crafts & Sewing/Crafting/Candle Making/Scents",item_type_keyword:candle-making-scents,See Available Refinements
262602011,"Arts, Crafts & Sewing/Crafting/Candle Making/Wax",item_type_keyword:candle-making-wax,See Available Refinements
262603011,"Arts, Crafts & Sewing/Crafting/Candle Making/Wicks",item_type_keyword:candle-making-wicks,See Available Refinements
12896441,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery",item_type_keyword:ceramic-and-pottery-supplies,See Available Refinements
12896461,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Ceramic & Pottery Tools",item_type_keyword:ceramic-and-pottery-tools,See Available Refinements
12896471,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Clay Extruders, Mixers & Presses",,See Available Refinements
2933701011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Clay Extruders, Mixers & Presses/Clay Extruders",item_type_keyword:clay-extruders,See Available Refinements
2933702011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Clay Extruders, Mixers & Presses/Clay Mixers",item_type_keyword:clay-mixers,See Available Refinements
2933703011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Clay Extruders, Mixers & Presses/Clay Presses",item_type_keyword:clay-presses,See Available Refinements
262604011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Clay Molds",item_type_keyword:clay-molds,See Available Refinements
12896491,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Clays & Doughs",,See Available Refinements
689390011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Clays & Doughs/Clay",item_type_keyword:artists-clays,See Available Refinements
689391011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Clays & Doughs/Dough",item_type_keyword:artists-doughs,See Available Refinements
12896501,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Glazes",item_type_keyword:ceramic-and-pottery-glazes,See Available Refinements
12896511,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Kilns & Firing Accessories",,See Available Refinements
2933705011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Kilns & Firing Accessories/Firing Accessories",item_type_keyword:kiln-firing-accessories,See Available Refinements
2933704011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Kilns & Firing Accessories/Kilns",item_type_keyword:kilns,See Available Refinements
12896521,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Pottery Wheels & Accessories",,See Available Refinements
2933707011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Pottery Wheels & Accessories/Pottery Wheel Accessories",item_type_keyword:pottery-wheel-accessories,See Available Refinements
2933706011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Pottery Wheels & Accessories/Pottery Wheels",item_type_keyword:pottery-wheels,See Available Refinements
12896531,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Pug Mills & Slab Rollers",,See Available Refinements
2933708011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Pug Mills & Slab Rollers/Pug Mills",item_type_keyword:pug-mills,See Available Refinements
2933709011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Pug Mills & Slab Rollers/Slab Rollers",item_type_keyword:slab-rollers,See Available Refinements
8090836011,"Arts, Crafts & Sewing/Crafting/Ceramics & Pottery/Ready-to-Paint Ceramics",item_type_keyword:ready-to-paint-ceramics,See Available Refinements
8090710011,"Arts, Crafts & Sewing/Crafting/Craft Supplies",item_type_keyword:craft-supplies,See Available Refinements
12890721,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives",item_type_keyword:arts-and-crafts-adhesives,See Available Refinements
12898731,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Adhesive Removers",item_type_keyword:art-adhesive-removers,See Available Refinements
12890731,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Adhesive Sheets & Sprays",,See Available Refinements
2933693011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Adhesive Sheets & Sprays/Adhesive Sheets",item_type_keyword:adhesive-sheets,See Available Refinements
2933694011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Adhesive Sheets & Sprays/Adhesive Sprays",item_type_keyword:adhesive-sprays,See Available Refinements
12890761,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Adhesive Waxing",item_type_keyword:adhesive-waxing-supplies,See Available Refinements
12890741,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Art Glues & Pastes",,See Available Refinements
2933695011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Art Glues & Pastes/Art Glues",item_type_keyword:arts-and-crafts-glues,See Available Refinements
2933696011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Art Glues & Pastes/Art Pastes",item_type_keyword:arts-and-crafts-pastes,See Available Refinements
12890751,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Arts & Crafts Tape",item_type_keyword:arts-and-crafts-tapes,See Available Refinements
8090711011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Craft Glue Guns & Sticks",,See Available Refinements
705364011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Craft Glue Guns & Sticks/Glue Gun Sticks",item_type_keyword:arts-and-crafts-glue-gun-sticks,See Available Refinements
12898851,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Craft Glue Guns & Sticks/Glue Guns",item_type_keyword:arts-and-crafts-glue-guns,See Available Refinements
12890771,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Fabric Adhesives",item_type_keyword:fabric-adhesives,See Available Refinements
300341,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Laminating Supplies",item_type_keyword:laminating-supplies,See Available Refinements
8090816011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Adhesives/Mounting Boards",item_type_keyword:arts-and-crafts-mounting-boards,See Available Refinements
2933757011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Arts & Crafts Protective Gloves & Aids",item_type_keyword:artists-protective-gear,See Available Refinements
3298712011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Brads",item_type_keyword:arts-and-crafts-brads,See Available Refinements
17568924011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Clock Kits",item_type_keyword:clock-kits,See Available Refinements
8090818011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Craft Bells",item_type_keyword:craft-bells,See Available Refinements
2933771011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Craft Foam",item_type_keyword:craft-foam,See Available Refinements
8090822011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Craft Sticks",item_type_keyword:craft-sticks,See Available Refinements
8090824011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cut Fibers",item_type_keyword:craft-cut-fibers,See Available Refinements
12896551,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools",item_type_keyword:general-artists-cutting-tools,See Available Refinements
12896561,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Art Knives & Blades",,See Available Refinements
2933711011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Art Knives & Blades/Art Blades",item_type_keyword:art-knife-refill-blades,See Available Refinements
2933710011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Art Knives & Blades/Art Knives",item_type_keyword:art-knives,See Available Refinements
689393011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Craft Shears",item_type_keyword:craft-shears,See Available Refinements
262643011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Cutting Mats",item_type_keyword:craft-cutting-mats,See Available Refinements
12896601,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Glass Cutting Tools",item_type_keyword:glass-cutting-tools,See Available Refinements
12896611,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Mat Cutters & Blades",,See Available Refinements
2933715011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Mat Cutters & Blades/Mat Cutter Blades",item_type_keyword:mat-cutter-refill-blades,See Available Refinements
2933714011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Mat Cutters & Blades/Mat Cutters",item_type_keyword:mat-cutters,See Available Refinements
490584011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Paper Trimmers",item_type_keyword:paper-trimmers,See Available Refinements
490588011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Paper Trimmers/Rotary Trimmers",item_type_keyword:rotary-paper-trimmers,See Available Refinements
490589011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Paper Trimmers/Stack & Guillotine Trimmers",item_type_keyword:stack-paper-trimmers,See Available Refinements
490590011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Paper Trimmers/Trimmer Blades",item_type_keyword:paper-trimmer-refill-blades,See Available Refinements
262718011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Rotary Cutters",item_type_keyword:rotary-cutters,See Available Refinements
689392011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Cutting Tools/Scissors",item_type_keyword:scissors,See Available Refinements
7756216011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Face Painting",item_type_keyword:face-painting-supplies,See Available Refinements
8090826011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Feathers & Boas",item_type_keyword:craft-feathers-and-boas,See Available Refinements
3298704011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Glitter",item_type_keyword:arts-and-crafts-glitter,See Available Refinements
3298705011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Gold & Metal Leaf",item_type_keyword:arts-and-crafts-gold-leaf,See Available Refinements
8090828011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Macrame & Knotting",item_type_keyword:macrame-and-knotting-supplies,See Available Refinements
8090830011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Pipe Cleaners",item_type_keyword:craft-pipe-cleaners,See Available Refinements
8090832011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Plastic Lace",item_type_keyword:craft-plastic-lace,See Available Refinements
8090834011,"Arts, Crafts & Sewing/Crafting/Craft Supplies/Wiggle Eyes",item_type_keyword:craft-wiggle-eyes,See Available Refinements
262606011,"Arts, Crafts & Sewing/Crafting/Doll Making",item_type_keyword:doll-making-supplies,See Available Refinements
8090838011,"Arts, Crafts & Sewing/Crafting/Doll Making/Bodies & Forms",item_type_keyword:doll-making-bodies-and-forms,See Available Refinements
8090840011,"Arts, Crafts & Sewing/Crafting/Doll Making/Clothes & Accessories",item_type_keyword:doll-making-clothes-and-accessories,See Available Refinements
8090842011,"Arts, Crafts & Sewing/Crafting/Doll Making/Eyes",item_type_keyword:doll-making-eyes,See Available Refinements
8090844011,"Arts, Crafts & Sewing/Crafting/Doll Making/Hair",item_type_keyword:doll-making-hair,See Available Refinements
8090846011,"Arts, Crafts & Sewing/Crafting/Doll Making/Heads & Hands",item_type_keyword:doll-making-heads-and-hands,See Available Refinements
8090848011,"Arts, Crafts & Sewing/Crafting/Doll Making/Kits",item_type_keyword:doll-making-kits,See Available Refinements
8090850011,"Arts, Crafts & Sewing/Crafting/Doll Making/Patterns",item_type_keyword:doll-making-patterns,See Available Refinements
12899411,"Arts, Crafts & Sewing/Crafting/Fabric Ribbons",item_type_keyword:fabric-ribbons,See Available Refinements
262607011,"Arts, Crafts & Sewing/Crafting/Floral Arranging",item_type_keyword:floral-arranging-supplies,See Available Refinements
8090852011,"Arts, Crafts & Sewing/Crafting/Floral Arranging/Accents & Embellishments",item_type_keyword:floral-arranging-accents-and-embellishments,See Available Refinements
8090858011,"Arts, Crafts & Sewing/Crafting/Floral Arranging/Floral Foam",item_type_keyword:floral-foam,See Available Refinements
8090862011,"Arts, Crafts & Sewing/Crafting/Floral Arranging/Floral Moss",item_type_keyword:floral-moss,See Available Refinements
8090854011,"Arts, Crafts & Sewing/Crafting/Floral Arranging/Floral Picks",item_type_keyword:floral-picks,See Available Refinements
8090856011,"Arts, Crafts & Sewing/Crafting/Floral Arranging/Floral Tapes & Wraps",item_type_keyword:floral-tapes-and-wraps,See Available Refinements
8090860011,"Arts, Crafts & Sewing/Crafting/Floral Arranging/Frogs & Kenzans",item_type_keyword:floral-arranging-frogs-and-kenzans,See Available Refinements
8090864011,"Arts, Crafts & Sewing/Crafting/Floral Arranging/Styrofoam Forms",item_type_keyword:floral-arranging-styrofoam-forms,See Available Refinements
8149151011,"Arts, Crafts & Sewing/Crafting/Floral Arranging/Vase Fillers",item_type_keyword:vase-fillers,See Available Refinements
12897111,"Arts, Crafts & Sewing/Crafting/Leathercraft",item_type_keyword:leathercraft-supplies,See Available Refinements
12897121,"Arts, Crafts & Sewing/Crafting/Leathercraft/Lacing Needles",item_type_keyword:leathercraft-lacing-needles,See Available Refinements
8090866011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leather Cord & Lacing",item_type_keyword:leather-cord-and-lacing,See Available Refinements
12897151,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leather Strips, Shapes, & Scraps",,See Available Refinements
689397011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leather Strips, Shapes, & Scraps/Scraps",item_type_keyword:leather-scraps,See Available Refinements
689396011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leather Strips, Shapes, & Scraps/Shapes",item_type_keyword:leather-shapes,See Available Refinements
689395011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leather Strips, Shapes, & Scraps/Strips",item_type_keyword:leather-strips,See Available Refinements
12897141,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leathercraft Accessories",item_type_keyword:leathercraft-accessories,See Available Refinements
8090868011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leathercraft Kits",item_type_keyword:leathercraft-kits,See Available Refinements
8090870011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leathercraft Patterns",item_type_keyword:leathercraft-patterns,See Available Refinements
8090872011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Leathercraft Rivets",item_type_keyword:leathercraft-rivets,See Available Refinements
12897161,"Arts, Crafts & Sewing/Crafting/Leathercraft/Stamping & Punching",,See Available Refinements
2933719011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Stamping & Punching/Punching",item_type_keyword:leathercraft-punching-equipment,See Available Refinements
2933718011,"Arts, Crafts & Sewing/Crafting/Leathercraft/Stamping & Punching/Stamping",item_type_keyword:leathercraft-stamping-equipment,See Available Refinements
262611011,"Arts, Crafts & Sewing/Crafting/Mosaic Making",item_type_keyword:mosaic-making-supplies,See Available Refinements
12897981,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts",item_type_keyword:paper-craft-supplies,See Available Refinements
12897991,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Bookbinding",item_type_keyword:bookbinding-supplies,See Available Refinements
3298707011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Card Making Kits",item_type_keyword:card-making-kits,See Available Refinements
262673011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Decoupage",item_type_keyword:decoupage-supplies,See Available Refinements
12898461,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Embossing",item_type_keyword:embossing-supplies,See Available Refinements
12898471,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Embossing/Accessories",item_type_keyword:embossing-accessories,See Available Refinements
12898481,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Embossing/Embossers",item_type_keyword:embossers,See Available Refinements
7756224011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Embossing/Embossing Folders",item_type_keyword:scrapbooking-embossing-folders,See Available Refinements
12898491,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Embossing/Tools & Tool Sets",,See Available Refinements
2933743011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Embossing/Tools & Tool Sets/Tool Sets",item_type_keyword:embossing-tool-sets,See Available Refinements
2933742011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Embossing/Tools & Tool Sets/Tools",item_type_keyword:embossing-tools,See Available Refinements
12898111,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper",item_type_keyword:art-paper-products,See Available Refinements
490730011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Art Tissue & Crepe Paper",,See Available Refinements
2933722011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Art Tissue & Crepe Paper/Art Tissue",item_type_keyword:art-paper-tissue,See Available Refinements
2933723011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Art Tissue & Crepe Paper/Crepe Paper",item_type_keyword:crepe-paper,See Available Refinements
262674011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Card Stock",item_type_keyword:card-stock,See Available Refinements
723456011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Cellophane Wrap",item_type_keyword:gift-wrap-cellophane,See Available Refinements
12898141,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Construction Paper",item_type_keyword:construction-paper,See Available Refinements
12898151,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Decorative Paper",item_type_keyword:decorative-paper,See Available Refinements
490736011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Kraft Paper",item_type_keyword:kraft-paper,See Available Refinements
8090712011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Metallic Paper & Foil",,See Available Refinements
8090874011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Metallic Paper & Foil/Foil",item_type_keyword:arts-and-crafts-metal-foil,See Available Refinements
12898181,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Metallic Paper & Foil/Metallic Paper",item_type_keyword:metallic-paper,See Available Refinements
12898191,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Multimedia Surfaces",item_type_keyword:multimedia-surface-paper,See Available Refinements
12898211,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Origami Paper",item_type_keyword:origami-paper,See Available Refinements
8090876011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Paper Ribbon & Raffia",item_type_keyword:paper-ribbon-and-raffia,See Available Refinements
12898221,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Parchment",item_type_keyword:parchment-paper,See Available Refinements
12898251,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Printmaking Paper",item_type_keyword:printmaking-paper,See Available Refinements
12898301,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper/Transfer Paper",item_type_keyword:transfer-paper,See Available Refinements
12898051,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper Craft Tools",item_type_keyword:paper-craft-tools,See Available Refinements
12898061,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper Craft Tools/Crimpers",item_type_keyword:paper-crimpers,See Available Refinements
12898071,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper Craft Tools/Folders & Scorers",,See Available Refinements
2933720011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper Craft Tools/Folders & Scorers/Folders",item_type_keyword:paper-folders,See Available Refinements
2933721011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Paper Craft Tools/Folders & Scorers/Scorers",item_type_keyword:paper-scorers,See Available Refinements
12898321,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Papermaking",item_type_keyword:papermaking-supplies,See Available Refinements
12898401,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Papier-Mâché",item_type_keyword:papier-mache-supplies,See Available Refinements
12898081,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Punches",item_type_keyword:paper-punches,See Available Refinements
7756218011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Quilling",item_type_keyword:quilling-supplies,See Available Refinements
8090878011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Quilling/Kits",item_type_keyword:quilling-kits,See Available Refinements
12898911,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Quilling/Quilling Strips",item_type_keyword:art-quilling-strips,See Available Refinements
8090880011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Quilling/Tools",item_type_keyword:quilling-tools,See Available Refinements
490584011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Scissors, Trimmers & Shears",item_type_keyword:paper-trimmers,See Available Refinements
490588011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Scissors, Trimmers & Shears/Rotary Trimmers",item_type_keyword:rotary-paper-trimmers,See Available Refinements
490589011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Scissors, Trimmers & Shears/Stack & Guillotine Trimmers",item_type_keyword:stack-paper-trimmers,See Available Refinements
490590011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Scissors, Trimmers & Shears/Trimmer Blades",item_type_keyword:paper-trimmer-refill-blades,See Available Refinements
18262429011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Stencils, Templates & Accessories",,See Available Refinements
8090882011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Stencils, Templates & Accessories/Stencil Brushes & Pouncers",item_type_keyword:stencil-brushes-and-pouncers,See Available Refinements
8090884011,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Stencils, Templates & Accessories/Stencil Ink",item_type_keyword:stencil-ink,See Available Refinements
12896671,"Arts, Crafts & Sewing/Crafting/Paper & Paper Crafts/Stencils, Templates & Accessories/Stencils & Templates",item_type_keyword:artists-drawing-aids,See Available Refinements
12896921,"Arts, Crafts & Sewing/Crafting/Picture Framing",item_type_keyword:art-framing-supplies,See Available Refinements
12896931,"Arts, Crafts & Sewing/Crafting/Picture Framing/Frame Molding",item_type_keyword:art-frame-molding,See Available Refinements
12896961,"Arts, Crafts & Sewing/Crafting/Picture Framing/Frame Rulers & Straight Edges",,See Available Refinements
2933716011,"Arts, Crafts & Sewing/Crafting/Picture Framing/Frame Rulers & Straight Edges/Frame Rulers",item_type_keyword:art-framing-rulers,See Available Refinements
2933717011,"Arts, Crafts & Sewing/Crafting/Picture Framing/Frame Rulers & Straight Edges/Straight Edges",item_type_keyword:art-framing-straightedges,See Available Refinements
12896941,"Arts, Crafts & Sewing/Crafting/Picture Framing/Frame Sections & Parts",item_type_keyword:art-frame-parts-and-sections,See Available Refinements
12896951,"Arts, Crafts & Sewing/Crafting/Picture Framing/Framing Tools",item_type_keyword:art-frame-making-tools,See Available Refinements
12896611,"Arts, Crafts & Sewing/Crafting/Picture Framing/Mat Cutters & Blades",,See Available Refinements
2933715011,"Arts, Crafts & Sewing/Crafting/Picture Framing/Mat Cutters & Blades/Mat Cutter Blades",item_type_keyword:mat-cutter-refill-blades,See Available Refinements
2933714011,"Arts, Crafts & Sewing/Crafting/Picture Framing/Mat Cutters & Blades/Mat Cutters",item_type_keyword:mat-cutters,See Available Refinements
12896981,"Arts, Crafts & Sewing/Crafting/Picture Framing/Matting & Mounting Materials",item_type_keyword:photo-mat-boards,See Available Refinements
511352,"Arts, Crafts & Sewing/Crafting/Picture Framing/Picture Hanging Materials",item_type_keyword:picture-hanging-hardware,See Available Refinements
8090713011,"Arts, Crafts & Sewing/Crafting/Scratchboards & Foil Engraving",,See Available Refinements
8090886011,"Arts, Crafts & Sewing/Crafting/Scratchboards & Foil Engraving/Foil Engraving",item_type_keyword:foil-engraving-supplies,See Available Refinements
12898981,"Arts, Crafts & Sewing/Crafting/Scratchboards & Foil Engraving/Scratchboards",item_type_keyword:scratchboard-art-materials,See Available Refinements
12899021,"Arts, Crafts & Sewing/Crafting/Sculpture Supplies",item_type_keyword:sculptural-supplies,See Available Refinements
689390011,"Arts, Crafts & Sewing/Crafting/Sculpture Supplies/Clay",item_type_keyword:artists-clays,See Available Refinements
12899031,"Arts, Crafts & Sewing/Crafting/Sculpture Supplies/Modeling Compounds",item_type_keyword:modeling-compounds,See Available Refinements
12899041,"Arts, Crafts & Sewing/Crafting/Sculpture Supplies/Modeling Tools",item_type_keyword:sculpture-shaping-tools,See Available Refinements
12899051,"Arts, Crafts & Sewing/Crafting/Sculpture Supplies/Molding & Casting",item_type_keyword:molding-and-casting-materials,See Available Refinements
12899061,"Arts, Crafts & Sewing/Crafting/Sculpture Supplies/Release Agents",item_type_keyword:molding-release-agents,See Available Refinements
12899081,"Arts, Crafts & Sewing/Crafting/Sculpture Supplies/Wire & Armatures",item_type_keyword:wire-sculpturing-materials,See Available Refinements
262710011,"Arts, Crafts & Sewing/Crafting/Soap Making",item_type_keyword:soap-making-supplies,See Available Refinements
8090888011,"Arts, Crafts & Sewing/Crafting/Soap Making/Bases & Melts",item_type_keyword:soap-making-bases-and-melts,See Available Refinements
262711011,"Arts, Crafts & Sewing/Crafting/Soap Making/Dyes",item_type_keyword:soap-making-dyes,See Available Refinements
